timestamp,timestamp_readable,soil_moisture,temperature,humidity,light,last_irrigated,time_since_irrigation,irrigation_needed,irrigation_event,minutes,moisture_drop_rate
45998.49716,07-12-2025 11:55,19.3,30.95,63.36,22,04-12-2025 12:06,4309,0,0,3,-0.2467
45998.49925,07-12-2025 11:58,19.51,31.2,63.41,23,04-12-2025 12:06,4312,0,0,3,0.07
45998.50133,07-12-2025 12:01,19.07,29.75,63.83,25,04-12-2025 12:06,4315,0,0,3,-0.1467
45998.50341,07-12-2025 12:04,19.24,30.15,64.04,20,04-12-2025 12:06,4318,0,0,3,0.0567
45998.5055,07-12-2025 12:07,19.03,29.61,64.08,22,04-12-2025 12:06,4321,0,0,3,-0.07
45998.50758,07-12-2025 12:10,19.64,30.4,64.13,25,04-12-2025 12:06,4324,0,0,3,0.2033
45998.50966,07-12-2025 12:13,19.3,31.7,64.5,23,04-12-2025 12:06,4327,0,0,3,-0.1133
45998.51175,07-12-2025 12:16,20.48,30.64,64.52,20,04-12-2025 12:06,4330,0,0,3,0.3933
45998.51383,07-12-2025 12:19,19.98,31.6,64.26,21,04-12-2025 12:06,4333,0,0,3,-0.1667
45998.51591,07-12-2025 12:22,19.64,31.41,64.59,25,04-12-2025 12:06,4336,0,0,3,-0.1133
45998.518,07-12-2025 12:25,19.55,30.59,64.38,20,04-12-2025 12:06,4339,0,0,3,-0.03
45998.52008,07-12-2025 12:28,19.34,31.6,64.27,17,04-12-2025 12:06,4342,0,0,3,-0.07
45998.52216,07-12-2025 12:31,18.8,31.64,64.81,26,04-12-2025 12:06,4345,0,0,3,-0.18
45998.52425,07-12-2025 12:34,19.43,30.84,64.49,20,04-12-2025 12:06,4348,0,0,3,0.21
45998.52633,07-12-2025 12:37,18.54,30.01,64.79,16,04-12-2025 12:06,4351,0,0,3,-0.2967
45998.52841,07-12-2025 12:40,19.47,30.36,65.11,22,04-12-2025 12:06,4354,0,0,3,0.31
45998.5305,07-12-2025 12:43,19.25,30.51,64.89,20,04-12-2025 12:06,4357,0,0,3,-0.0733
45998.53258,07-12-2025 12:46,20.06,30.31,65.45,23,04-12-2025 12:06,4360,0,0,3,0.27
45998.53466,07-12-2025 12:49,19.14,29.73,65.23,19,04-12-2025 12:06,4363,0,0,3,-0.3067
45998.53675,07-12-2025 12:52,18.83,29.87,65.26,20,04-12-2025 12:06,4366,0,0,3,-0.1033
45998.53883,07-12-2025 12:55,18.66,30.5,65.43,18,04-12-2025 12:06,4369,0,0,3,-0.0567
45998.54091,07-12-2025 12:58,18.65,29.86,65.45,22,04-12-2025 12:06,4372,0,0,3,-0.0033
45998.543,07-12-2025 13:01,18.83,30.52,65.46,23,04-12-2025 12:06,4375,0,0,3,0.06
45998.54508,07-12-2025 13:04,18.47,29.67,65.69,25,04-12-2025 12:06,4378,0,0,3,-0.12
45998.54716,07-12-2025 13:07,18.16,30.34,66.04,22,04-12-2025 12:06,4381,0,0,3,-0.1033
45998.54925,07-12-2025 13:10,18.76,29.51,66.16,26,04-12-2025 12:06,4384,0,0,3,0.2
45998.55133,07-12-2025 13:13,18.91,30.24,65.81,22,04-12-2025 12:06,4387,0,0,3,0.05
45998.55341,07-12-2025 13:16,17.57,29.64,66.36,26,04-12-2025 12:06,4390,0,0,3,-0.4467
45998.5555,07-12-2025 13:19,19.07,29.54,66.06,25,04-12-2025 12:06,4393,0,0,3,0.5
45998.55758,07-12-2025 13:22,18.85,30.6,66.38,26,04-12-2025 12:06,4396,0,0,3,-0.0733
45998.55966,07-12-2025 13:25,18.4,30.38,66.32,24,04-12-2025 12:06,4399,0,0,3,-0.15
45998.56175,07-12-2025 13:28,18.39,29.8,66.59,25,04-12-2025 12:06,4402,0,0,3,-0.0033
45998.56383,07-12-2025 13:31,19.12,30.05,66.37,21,04-12-2025 12:06,4405,0,0,3,0.2433
45998.56591,07-12-2025 13:34,18.67,29.87,66.84,23,04-12-2025 12:06,4408,0,0,3,-0.15
45998.568,07-12-2025 13:37,19.28,30.72,66.54,22,04-12-2025 12:06,4411,0,0,3,0.2033
45998.57008,07-12-2025 13:40,18.69,31.02,67.12,21,04-12-2025 12:06,4414,0,0,3,-0.1967
45998.57216,07-12-2025 13:43,18.4,29.96,67.04,26,04-12-2025 12:06,4417,0,0,3,-0.0967
45998.57425,07-12-2025 13:46,17.97,29.56,66.94,22,04-12-2025 12:06,4420,0,0,3,-0.1433
45998.57633,07-12-2025 13:49,17.62,30.63,67.05,21,04-12-2025 12:06,4423,0,0,3,-0.1167
45998.57841,07-12-2025 13:52,17.68,29.92,67.39,18,04-12-2025 12:06,4426,0,0,3,0.02
45998.5805,07-12-2025 13:55,18.49,29.64,67.38,20,04-12-2025 12:06,4429,0,0,3,0.27
45998.58258,07-12-2025 13:58,17.7,30.8,67.48,23,04-12-2025 12:06,4432,0,0,3,-0.2633
45998.58466,07-12-2025 14:01,17.65,30.37,67.66,21,04-12-2025 12:06,4435,0,0,3,-0.0167
45998.58675,07-12-2025 14:04,17.54,29.88,67.75,19,04-12-2025 12:06,4438,0,0,3,-0.0367
45998.58883,07-12-2025 14:07,18.06,30.36,67.74,26,04-12-2025 12:06,4441,0,0,3,0.1733
45998.59091,07-12-2025 14:10,18.22,29.88,67.67,21,04-12-2025 12:06,4444,0,0,3,0.0533
45998.593,07-12-2025 14:13,17.48,29.94,67.96,24,04-12-2025 12:06,4447,0,0,3,-0.2467
45998.59508,07-12-2025 14:16,18.13,30.72,68.28,23,04-12-2025 12:06,4450,0,0,3,0.2167
45998.59716,07-12-2025 14:19,16.76,30.81,67.69,22,04-12-2025 12:06,4453,0,0,3,-0.4567
45998.59925,07-12-2025 14:22,17.85,30.53,68.46,26,04-12-2025 12:06,4456,0,0,3,0.3633
45998.60133,07-12-2025 14:25,17.8,30.06,68.52,21,04-12-2025 12:06,4459,0,0,3,-0.0167
45998.60341,07-12-2025 14:28,18.22,30.52,68.23,20,04-12-2025 12:06,4462,0,0,3,0.14
45998.6055,07-12-2025 14:31,17.97,30.07,68.49,21,04-12-2025 12:06,4465,0,0,3,-0.0833
45998.60758,07-12-2025 14:34,18.26,30.93,68.62,26,04-12-2025 12:06,4468,0,0,3,0.0967
45998.60966,07-12-2025 14:37,17.36,30.07,68.81,20,04-12-2025 12:06,4471,0,0,3,-0.3
45998.61175,07-12-2025 14:40,16.57,30.23,68.83,23,04-12-2025 12:06,4474,0,0,3,-0.2633
45998.61383,07-12-2025 14:43,17.78,30.16,68.99,26,04-12-2025 12:06,4477,0,0,3,0.4033
45998.61591,07-12-2025 14:46,17.01,29.75,68.95,20,04-12-2025 12:06,4480,0,0,3,-0.2567
45998.618,07-12-2025 14:49,17.22,30.61,69.4,25,04-12-2025 12:06,4483,0,0,3,0.07
45998.62008,07-12-2025 14:52,17.49,29.73,68.96,23,04-12-2025 12:06,4486,0,0,3,0.09
45998.62216,07-12-2025 14:55,17.64,30.65,69.11,21,04-12-2025 12:06,4489,0,0,3,0.05
45998.62425,07-12-2025 14:58,17.16,29.78,69.52,22,04-12-2025 12:06,4492,0,0,3,-0.16
45998.62633,07-12-2025 15:01,17.24,29.58,69.52,20,04-12-2025 12:06,4495,0,0,3,0.0267
45998.62841,07-12-2025 15:04,18.11,30.54,69.57,22,04-12-2025 12:06,4498,0,0,3,0.29
45998.6305,07-12-2025 15:07,16.88,29.88,69.65,23,04-12-2025 12:06,4501,0,0,3,-0.41
45998.63258,07-12-2025 15:10,16.65,30.09,69.73,25,04-12-2025 12:06,4504,0,0,3,-0.0767
45998.63466,07-12-2025 15:13,17.12,29.75,69.98,22,04-12-2025 12:06,4507,0,0,3,0.1567
45998.63675,07-12-2025 15:16,17.01,29.66,69.57,21,04-12-2025 12:06,4510,0,0,3,-0.0367
45998.63883,07-12-2025 15:19,16.93,30.23,70.11,24,04-12-2025 12:06,4513,0,0,3,-0.0267
45998.64091,07-12-2025 15:22,16.74,29.92,70.14,23,04-12-2025 12:06,4516,0,0,3,-0.0633
45998.643,07-12-2025 15:25,16.99,29.95,70.39,25,04-12-2025 12:06,4519,0,0,3,0.0833
45998.64508,07-12-2025 15:28,16.39,29.6,70.38,25,04-12-2025 12:06,4522,0,0,3,-0.2
45998.64716,07-12-2025 15:31,16.41,29.54,70.54,20,04-12-2025 12:06,4525,0,0,3,0.0067
45998.64925,07-12-2025 15:34,17.32,29.73,70.43,26,04-12-2025 12:06,4528,0,0,3,0.3033
45998.65133,07-12-2025 15:37,16.6,30.19,70.7,26,04-12-2025 12:06,4531,0,0,3,-0.24
45998.65341,07-12-2025 15:40,15.96,30.41,70.57,25,04-12-2025 12:06,4534,0,0,3,-0.2133
45998.6555,07-12-2025 15:43,15.64,30.87,70.54,20,04-12-2025 12:06,4537,0,0,3,-0.1067
45998.65758,07-12-2025 15:46,16.43,30.03,70.88,20,04-12-2025 12:06,4540,0,0,3,0.2633
45998.65966,07-12-2025 15:49,16.35,30.14,71.32,20,04-12-2025 12:06,4543,0,0,3,-0.0267
45998.66175,07-12-2025 15:52,16.24,29.57,71.18,20,04-12-2025 12:06,4546,0,0,3,-0.0367
45998.66383,07-12-2025 15:55,16.26,30.36,71.27,22,04-12-2025 12:06,4549,0,0,3,0.0067
45998.66591,07-12-2025 15:58,16.27,30.09,71.04,21,04-12-2025 12:06,4552,0,0,3,0.0033
45998.668,07-12-2025 16:01,16.25,29.59,71.03,21,04-12-2025 12:06,4555,0,0,3,-0.0067
45998.67008,07-12-2025 16:04,17.02,30.84,71.55,26,04-12-2025 12:06,4558,0,0,3,0.2567
45998.67216,07-12-2025 16:07,16.34,30.58,71.4,21,04-12-2025 12:06,4561,0,0,3,-0.2267
45998.67425,07-12-2025 16:10,16.06,30.07,71.39,20,04-12-2025 12:06,4564,0,0,3,-0.0933
45998.67633,07-12-2025 16:13,15.77,30.12,72.16,21,04-12-2025 12:06,4567,0,0,3,-0.0967
45998.67841,07-12-2025 16:16,15.88,30.36,71.87,25,04-12-2025 12:06,4570,0,0,3,0.0367
45998.6805,07-12-2025 16:19,15.92,30.77,72.15,25,04-12-2025 12:06,4573,0,0,3,0.0133
45998.68258,07-12-2025 16:22,16.17,30.1,72.1,26,04-12-2025 12:06,4576,0,0,3,0.0833
45998.68466,07-12-2025 16:25,15.63,29.73,71.98,25,04-12-2025 12:06,4579,0,0,3,-0.18
45998.68675,07-12-2025 16:28,14.56,29.88,71.96,20,04-12-2025 12:06,4582,1,0,3,-0.3567
45998.68883,07-12-2025 16:31,15.99,30.14,72.19,24,04-12-2025 12:06,4585,0,0,3,0.4767
45998.69091,07-12-2025 16:34,16.11,30.44,71.86,26,04-12-2025 12:06,4588,0,0,3,0.04
45998.693,07-12-2025 16:37,15.52,30.15,72.48,20,04-12-2025 12:06,4591,0,0,3,-0.1967
45998.69508,07-12-2025 16:40,16.04,29.9,72.6,22,04-12-2025 12:06,4594,0,0,3,0.1733
45998.69716,07-12-2025 16:43,16.02,29.9,72.44,25,04-12-2025 12:06,4597,0,0,3,-0.0067
45998.69925,07-12-2025 16:46,16.06,29.76,73.03,26,04-12-2025 12:06,4600,0,0,3,0.0133
45998.70133,07-12-2025 16:49,15.46,29.3,72.94,23,04-12-2025 12:06,4603,0,0,3,-0.2
45998.70341,07-12-2025 16:52,15.41,29.43,73.02,22,04-12-2025 12:06,4606,0,0,3,-0.0167
45998.7055,07-12-2025 16:55,15.63,28.99,73.12,22,04-12-2025 12:06,4609,0,0,3,0.0733
45998.70758,07-12-2025 16:58,15.8,29.86,73.15,21,04-12-2025 12:06,4612,0,0,3,0.0567
45998.70966,07-12-2025 17:01,15.48,30.01,73.39,22,04-12-2025 12:06,4615,0,0,3,-0.1067
45998.71175,07-12-2025 17:04,15.21,30.66,73.67,24,04-12-2025 12:06,4618,0,0,3,-0.09
45998.71383,07-12-2025 17:07,14.96,30.85,73.01,24,04-12-2025 12:06,4621,1,0,3,-0.0833
45998.71591,07-12-2025 17:10,16.52,30.28,73.38,21,04-12-2025 12:06,4624,0,0,3,0.52
45998.718,07-12-2025 17:13,14.39,29.74,73.68,24,04-12-2025 12:06,4627,1,0,3,-0.71
45998.72008,07-12-2025 17:16,14.73,29.8,73.69,24,04-12-2025 12:06,4630,1,0,3,0.1133
45998.72216,07-12-2025 17:19,15.06,29.59,73.75,23,04-12-2025 12:06,4633,0,0,3,0.11
45998.72425,07-12-2025 17:22,15.57,29.66,73.59,26,04-12-2025 12:06,4636,0,0,3,0.17
45998.72633,07-12-2025 17:25,15.47,29.79,73.97,24,04-12-2025 12:06,4639,0,0,3,-0.0333
45999.44022,08-12-2025 10:33,7.97,30.69,63.26,21,04-12-2025 12:06,5667,1,0,1028,-0.0073
45999.4423,08-12-2025 10:36,8.43,29.9,63.35,20,04-12-2025 12:06,5670,1,0,3,0.1533
45999.44439,08-12-2025 10:39,7.95,29.7,63.43,21,04-12-2025 12:06,5673,1,0,3,-0.16
45999.44647,08-12-2025 10:42,6.98,29.67,63.34,17,04-12-2025 12:06,5676,1,0,3,-0.3233
45999.44855,08-12-2025 10:45,8.21,29.64,63.41,20,04-12-2025 12:06,5679,1,0,3,0.41
45999.45064,08-12-2025 10:48,7.96,30.67,64.15,21,04-12-2025 12:06,5682,1,0,3,-0.0833
45999.45272,08-12-2025 10:51,7.95,30.99,63,24,04-12-2025 12:06,5685,1,0,3,-0.0033
45999.4548,08-12-2025 10:54,7.65,30.97,63.34,21,04-12-2025 12:06,5688,1,0,3,-0.1
45999.45689,08-12-2025 10:57,6.63,30.87,63.44,22,04-12-2025 12:06,5691,1,0,3,-0.34
45999.45897,08-12-2025 11:00,7.88,30.07,63.56,18,04-12-2025 12:06,5694,1,0,3,0.4167
45999.46105,08-12-2025 11:03,7.95,30.4,63.86,17,04-12-2025 12:06,5697,1,0,3,0.0233
45999.46314,08-12-2025 11:06,7.85,30.06,63.91,20,04-12-2025 12:06,5700,1,0,3,-0.0333
45999.46522,08-12-2025 11:09,7.93,29.76,64.77,17,04-12-2025 12:06,5703,1,0,3,0.0267
45999.4673,08-12-2025 11:12,7.87,30.74,64.49,23,04-12-2025 12:06,5706,1,0,3,-0.02
45999.46939,08-12-2025 11:15,7.89,30.79,65.26,22,04-12-2025 12:06,5709,1,0,3,0.0067
45999.47147,08-12-2025 11:18,7.9,30.04,64.66,15,04-12-2025 12:06,5712,1,0,3,0.0033
45999.47355,08-12-2025 11:21,7.84,30.99,65.54,16,04-12-2025 12:06,5715,1,0,3,-0.02
45999.47564,08-12-2025 11:24,7.79,30.31,64.55,16,04-12-2025 12:06,5718,1,0,3,-0.0167
45999.47772,08-12-2025 11:27,7.93,30.56,65.06,20,04-12-2025 12:06,5721,1,0,3,0.0467
45999.4798,08-12-2025 11:30,7.8,30.06,64.35,18,04-12-2025 12:06,5724,1,0,3,-0.0433
45999.48189,08-12-2025 11:33,7.8,30.08,64.11,21,04-12-2025 12:06,5727,1,0,3,0
45999.48397,08-12-2025 11:36,7.79,30.81,65.45,17,08-12-2025 11:36,0,1,1,3,-0.0033
45999.48605,08-12-2025 11:39,9.3,30.67,64.78,16,08-12-2025 11:36,3,1,0,3,0.5033
45999.48814,08-12-2025 11:42,8.94,29.63,65.5,19,08-12-2025 11:36,6,1,0,3,-0.12
45999.49022,08-12-2025 11:45,10.27,30.1,65.91,21,08-12-2025 11:36,9,1,0,3,0.4433
45999.4923,08-12-2025 11:48,13.43,30.77,65.42,20,08-12-2025 11:36,12,1,0,3,1.0533
45999.49439,08-12-2025 11:51,11.8,30.84,66.06,24,08-12-2025 11:36,15,1,0,3,-0.5433
45999.49647,08-12-2025 11:54,13.38,29.6,66.13,19,08-12-2025 11:36,18,1,0,3,0.5267
45999.49855,08-12-2025 11:57,14.44,29.73,65.92,15,08-12-2025 11:36,21,1,0,3,0.3533
45999.50064,08-12-2025 12:00,14.4,30.88,65.23,19,08-12-2025 11:36,24,1,0,3,-0.0133
45999.50272,08-12-2025 12:03,15.09,30.62,66.01,20,08-12-2025 11:36,27,0,0,3,0.23
45999.5048,08-12-2025 12:06,13.95,30.74,65.93,15,08-12-2025 11:36,30,1,0,3,-0.38
45999.50689,08-12-2025 12:09,18.02,30.22,66.57,18,08-12-2025 11:36,33,0,0,3,1.3567
45999.50897,08-12-2025 12:12,15.29,29.56,66.31,18,08-12-2025 11:36,36,0,0,3,-0.91
45999.51105,08-12-2025 12:15,20.15,30.19,66.03,23,08-12-2025 11:36,39,0,0,3,1.62
45999.51314,08-12-2025 12:18,24.65,29.98,66.54,15,08-12-2025 11:36,42,0,0,3,1.5
45999.51522,08-12-2025 12:21,21.3,30.07,65.89,19,08-12-2025 11:36,45,0,0,3,-1.1167
45999.5173,08-12-2025 12:24,22.7,29.65,65.95,20,08-12-2025 11:36,48,0,0,3,0.4667
45999.51939,08-12-2025 12:27,27.39,30.47,66.9,16,08-12-2025 11:36,51,0,0,3,1.5633
45999.52147,08-12-2025 12:30,29.64,30.42,65.83,17,08-12-2025 11:36,54,0,0,3,0.75
45999.52355,08-12-2025 12:33,28.22,29.98,66.34,15,08-12-2025 11:36,57,0,0,3,-0.4733
45999.52564,08-12-2025 12:36,30.63,29.55,66.66,15,08-12-2025 11:36,60,0,0,3,0.8033
45999.52772,08-12-2025 12:39,34.05,30.51,67.27,15,08-12-2025 11:36,63,0,0,3,1.14
45999.5298,08-12-2025 12:42,36.15,30.49,66.46,21,08-12-2025 11:36,66,0,0,3,0.7
45999.53189,08-12-2025 12:45,32.45,29.77,66.53,22,08-12-2025 11:36,69,0,0,3,-1.2333
45999.53397,08-12-2025 12:48,36.4,30.5,67.38,21,08-12-2025 11:36,72,0,0,3,1.3167
45999.53605,08-12-2025 12:51,35.7,30.99,68.22,22,08-12-2025 11:36,75,0,0,3,-0.2333
45999.53814,08-12-2025 12:54,35.65,30.71,67.71,16,08-12-2025 11:36,78,0,0,3,-0.0167
45999.54022,08-12-2025 12:57,39.87,29.74,67.87,23,08-12-2025 11:36,81,0,0,3,1.4067
45999.5423,08-12-2025 13:00,39.3,29.52,68.85,18,08-12-2025 11:36,84,0,0,3,-0.19
45999.54439,08-12-2025 13:03,38.75,29.95,68.44,18,08-12-2025 11:36,87,0,0,3,-0.1833
45999.54647,08-12-2025 13:06,40.5,30.01,67.69,18,08-12-2025 11:36,90,0,0,3,0.5833
45999.54855,08-12-2025 13:09,41.96,30.61,68.32,17,08-12-2025 11:36,93,0,0,3,0.4867
45999.55064,08-12-2025 13:12,48.34,30.23,68.46,17,08-12-2025 11:36,96,0,0,3,2.1267
45999.55272,08-12-2025 13:15,43.6,30.29,68.16,22,08-12-2025 11:36,99,0,0,3,-1.58
45999.5548,08-12-2025 13:18,51.13,30.1,68.63,19,08-12-2025 11:36,102,0,0,3,2.51
45999.55689,08-12-2025 13:21,48.6,30.91,69.16,22,08-12-2025 11:36,105,0,0,3,-0.8433
45999.55897,08-12-2025 13:24,47.9,30.06,68.88,19,08-12-2025 11:36,108,0,0,3,-0.2333
45999.56105,08-12-2025 13:27,50.21,30.05,69.2,21,08-12-2025 11:36,111,0,0,3,0.77
45999.56314,08-12-2025 13:30,50.7,30.81,68.64,16,08-12-2025 11:36,114,0,0,3,0.1633
45999.56522,08-12-2025 13:33,53.4,30.05,69.07,19,08-12-2025 11:36,117,0,0,3,0.9
45999.5673,08-12-2025 13:36,52.4,30.11,68.46,23,08-12-2025 11:36,120,0,0,3,-0.3333
45999.56939,08-12-2025 13:39,49.9,30.3,69.04,20,08-12-2025 11:36,123,0,0,3,-0.8333
45999.57147,08-12-2025 13:42,56.32,30.43,68.78,21,08-12-2025 11:36,126,0,0,3,2.14
45999.57355,08-12-2025 13:45,59.8,30.84,70.27,23,08-12-2025 11:36,129,0,0,3,1.16
45999.57564,08-12-2025 13:48,61.6,30,68.74,18,08-12-2025 11:36,132,0,0,3,0.6
45999.57772,08-12-2025 13:51,63.6,29.53,69.77,22,08-12-2025 11:36,135,0,0,3,0.6667
45999.5798,08-12-2025 13:54,62.4,29.57,70.21,16,08-12-2025 11:36,138,0,0,3,-0.4
45999.58189,08-12-2025 13:57,65.98,30.83,70.33,24,08-12-2025 11:36,141,0,0,3,1.1933
45999.58397,08-12-2025 14:00,65.42,30.43,69.8,24,08-12-2025 11:36,144,0,0,3,-0.1867
45999.58605,08-12-2025 14:03,68.04,30.84,71.45,18,08-12-2025 11:36,147,0,0,3,0.8733
45999.58814,08-12-2025 14:06,68.16,30.39,70.41,21,08-12-2025 11:36,150,0,0,3,0.04
45999.59022,08-12-2025 14:09,69.9,30.5,70.25,21,08-12-2025 11:36,153,0,0,3,0.58
45999.5923,08-12-2025 14:12,68.77,30.25,70.08,22,08-12-2025 11:36,156,0,0,3,-0.3767
45999.59435,08-12-2025 14:15,69.19,31.8,63.3,16,08-12-2025 11:36,159,0,0,3,0.14
45999.59644,08-12-2025 14:18,69.86,31.9,63.9,16,08-12-2025 11:36,162,0,0,3,0.2233
45999.59852,08-12-2025 14:21,71.35,32.1,63.2,17,08-12-2025 11:36,165,0,0,3,0.4967
45999.6006,08-12-2025 14:24,71.71,31.9,63.8,10,08-12-2025 11:36,168,0,0,3,0.12
45999.60269,08-12-2025 14:27,71.89,31.8,64.5,15,08-12-2025 11:36,171,0,0,3,0.06
45999.60477,08-12-2025 14:30,71.26,32,64.8,15,08-12-2025 11:36,174,0,0,3,-0.21
45999.60685,08-12-2025 14:33,72.03,31.7,65.7,15,08-12-2025 11:36,177,0,0,3,0.2567
45999.60894,08-12-2025 14:36,71.98,32,64.7,14,08-12-2025 11:36,180,0,0,3,-0.0167
45999.61102,08-12-2025 14:39,71.31,32.1,64.5,16,08-12-2025 11:36,183,0,0,3,-0.2233
45999.6131,08-12-2025 14:42,71.67,32.2,64.3,15,08-12-2025 11:36,186,0,0,3,0.12
45999.61519,08-12-2025 14:45,71.85,32.2,64.2,15,08-12-2025 11:36,189,0,0,3,0.06
45999.61727,08-12-2025 14:48,71.49,32.3,64.1,15,08-12-2025 11:36,192,0,0,3,-0.12
45999.61935,08-12-2025 14:51,72.25,32.3,64.1,15,08-12-2025 11:36,195,0,0,3,0.2533
45999.62144,08-12-2025 14:54,72.39,32.3,64.2,15,08-12-2025 11:36,198,0,0,3,0.0467
45999.62352,08-12-2025 14:57,71.85,32.3,64.3,15,08-12-2025 11:36,201,0,0,3,-0.18
45999.6256,08-12-2025 15:00,72.25,32.3,64.4,15,08-12-2025 11:36,204,0,0,3,0.1333
45999.62769,08-12-2025 15:03,72.16,32.3,64.4,16,08-12-2025 11:36,207,0,0,3,-0.03
45999.62977,08-12-2025 15:06,71.26,32.2,64.4,15,08-12-2025 11:36,210,0,0,3,-0.3
45999.63185,08-12-2025 15:09,72.16,32.2,64.4,15,08-12-2025 11:36,213,0,0,3,0.3
45999.63394,08-12-2025 15:12,71.89,32.2,64.5,15,08-12-2025 11:36,216,0,0,3,-0.09
45999.63602,08-12-2025 15:15,71.76,32.2,64.5,16,08-12-2025 11:36,219,0,0,3,-0.0433
45999.6381,08-12-2025 15:18,71.44,32.2,64.5,16,08-12-2025 11:36,222,0,0,3,-0.1067
45999.64019,08-12-2025 15:21,71.4,32.2,64.5,15,08-12-2025 11:36,225,0,0,3,-0.0133
45999.64227,08-12-2025 15:24,72.21,32.2,64.6,16,08-12-2025 11:36,228,0,0,3,0.27
45999.64435,08-12-2025 15:27,71.94,32.1,64.6,16,08-12-2025 11:36,231,0,0,3,-0.09
45999.64644,08-12-2025 15:30,72.25,32.1,64.6,16,08-12-2025 11:36,234,0,0,3,0.1033
45999.64852,08-12-2025 15:33,71.35,32,64.6,16,08-12-2025 11:36,237,0,0,3,-0.3
45999.6506,08-12-2025 15:36,70.99,32,64.6,16,08-12-2025 11:36,240,0,0,3,-0.12
45999.65269,08-12-2025 15:39,72.43,31.9,64.6,16,08-12-2025 11:36,243,0,0,3,0.48
45999.65477,08-12-2025 15:42,72.07,31.8,64.6,17,08-12-2025 11:36,246,0,0,3,-0.12
45999.65685,08-12-2025 15:45,71.49,31.8,64.7,16,08-12-2025 11:36,249,0,0,3,-0.1933
45999.65894,08-12-2025 15:48,70.99,31.7,64.7,16,08-12-2025 11:36,252,0,0,3,-0.1667
45999.66102,08-12-2025 15:51,72.16,31.7,64.7,16,08-12-2025 11:36,255,0,0,3,0.39
45999.6631,08-12-2025 15:54,71.44,31.6,64.7,17,08-12-2025 11:36,258,0,0,3,-0.24
45999.66519,08-12-2025 15:57,71.17,31.5,64.8,16,08-12-2025 11:36,261,0,0,3,-0.09
45999.66727,08-12-2025 16:00,71.8,31.4,64.8,16,08-12-2025 11:36,264,0,0,3,0.21
45999.66935,08-12-2025 16:03,72.25,31.3,64.9,17,08-12-2025 11:36,267,0,0,3,0.15
45999.67144,08-12-2025 16:06,71.71,31.3,65,16,08-12-2025 11:36,270,0,0,3,-0.18
45999.67352,08-12-2025 16:09,72.66,31.2,65,16,08-12-2025 11:36,273,0,0,3,0.3167
45999.6756,08-12-2025 16:12,71.76,31.1,65.1,16,08-12-2025 11:36,276,0,0,3,-0.3
45999.67769,08-12-2025 16:15,72.39,31.1,65.2,16,08-12-2025 11:36,279,0,0,3,0.21
45999.67977,08-12-2025 16:18,72.21,31,65.2,16,08-12-2025 11:36,282,0,0,3,-0.06
45999.68185,08-12-2025 16:21,72.34,31,65.3,16,08-12-2025 11:36,285,0,0,3,0.0433
45999.68394,08-12-2025 16:24,71.58,30.9,65.4,16,08-12-2025 11:36,288,0,0,3,-0.2533
45999.68602,08-12-2025 16:27,72.12,30.8,65.5,17,08-12-2025 11:36,291,0,0,3,0.18
45999.6881,08-12-2025 16:30,71.67,30.8,65.6,17,08-12-2025 11:36,294,0,0,3,-0.15
45999.69019,08-12-2025 16:33,72.25,30.7,65.7,17,08-12-2025 11:36,297,0,0,3,0.1933
45999.69227,08-12-2025 16:36,71.53,30.7,65.8,17,08-12-2025 11:36,300,0,0,3,-0.24
45999.69435,08-12-2025 16:39,71.53,30.6,65.9,17,08-12-2025 11:36,303,0,0,3,0
45999.69644,08-12-2025 16:42,72.48,30.5,66,16,08-12-2025 11:36,306,0,0,3,0.3167
45999.69852,08-12-2025 16:45,71.85,30.4,66.1,17,08-12-2025 11:36,309,0,0,3,-0.21
45999.7006,08-12-2025 16:48,72.07,30.4,66.2,17,08-12-2025 11:36,312,0,0,3,0.0733
45999.70269,08-12-2025 16:51,71.89,30.3,66.3,17,08-12-2025 11:36,315,0,0,3,-0.06
45999.70477,08-12-2025 16:54,72.07,30.3,66.5,17,08-12-2025 11:36,318,0,0,3,0.06
45999.70685,08-12-2025 16:57,71.89,30.2,66.6,17,08-12-2025 11:36,321,0,0,3,-0.06
45999.70894,08-12-2025 17:00,71.53,30.2,66.7,16,08-12-2025 11:36,324,0,0,3,-0.12
45999.71102,08-12-2025 17:03,72.57,30.1,66.8,17,08-12-2025 11:36,327,0,0,3,0.3467
45999.7131,08-12-2025 17:06,72.52,30.1,67,16,08-12-2025 11:36,330,0,0,3,-0.0167
45999.71519,08-12-2025 17:09,72.07,30,67.1,17,08-12-2025 11:36,333,0,0,3,-0.15
45999.71727,08-12-2025 17:12,71.85,30,67.2,17,08-12-2025 11:36,336,0,0,3,-0.0733
45999.71935,08-12-2025 17:15,71.58,29.9,67.3,17,08-12-2025 11:36,339,0,0,3,-0.09
45999.72144,08-12-2025 17:18,71.76,29.9,67.4,16,08-12-2025 11:36,342,0,0,3,0.06
45999.72352,08-12-2025 17:21,72.16,29.9,67.6,16,08-12-2025 11:36,345,0,0,3,0.1333
45999.7256,08-12-2025 17:24,71.94,29.8,67.7,17,08-12-2025 11:36,348,0,0,3,-0.0733
45999.72769,08-12-2025 17:27,72.16,29.8,67.8,17,08-12-2025 11:36,351,0,0,3,0.0733
